Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2017;705131;698648
02-10-2017;731632;726922
03-10-2017;731423;728756
04-10-2017;735788;721308
05-10-2017;733710;720674
06-10-2017;734053;716399
07-10-2017;707835;702018
08-10-2017;698148;697170
09-10-2017;723552;709813
10-10-2017;725999;708713
11-10-2017;712324;703730
12-10-2017;715434;711537
13-10-2017;711271;712603
14-10-2017;706043;700117
15-10-2017;696198;699282
16-10-2017;706627;713948
17-10-2017;713619;714196
18-10-2017;712071;718554
19-10-2017;729401;726102
20-10-2017;736649;731076
21-10-2017;727821;721536
22-10-2017;715128;720377
23-10-2017;741476;745147
24-10-2017;750564;745805
25-10-2017;741484;742507
26-10-2017;748591;747906
27-10-2017;757958;753759
28-10-2017;734998;743117
29-10-2017;728686;737037
30-10-2017;757363;753785
