Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2018;666473;664066
02-05-2018;664155;665992
03-05-2018;675849;678323
04-05-2018;685213;686336
05-05-2018;689239;675170
06-05-2018;678956;671728
07-05-2018;695869;684769
08-05-2018;684038;674832
09-05-2018;644303;658704
10-05-2018;676617;678750
11-05-2018;691837;681871
12-05-2018;685459;667884
13-05-2018;661054;657197
14-05-2018;658198;662455
15-05-2018;659141;653590
16-05-2018;667103;660410
17-05-2018;663057;655593
18-05-2018;658923;656528
19-05-2018;650826;646613
20-05-2018;625441;630846
21-05-2018;654220;647970
22-05-2018;650379;647105
23-05-2018;643967;645202
24-05-2018;649398;644428
25-05-2018;659611;654235
26-05-2018;651747;648866
27-05-2018;636189;643031
28-05-2018;671710;664168
29-05-2018;670306;662443
30-05-2018;680710;665760
