Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2011;108725;105272
02-12-2011;109062;105581
03-12-2011;106371;102951
04-12-2011;105966;102623
05-12-2011;109192;105276
06-12-2011;109845;105770
07-12-2011;111093;106892
08-12-2011;110045;106976
09-12-2011;110717;107592
10-12-2011;107626;104568
11-12-2011;106280;103219
12-12-2011;109726;106575
13-12-2011;109896;106225
14-12-2011;109916;105852
15-12-2011;111474;107376
16-12-2011;113109;108991
17-12-2011;111089;107115
18-12-2011;110786;106976
19-12-2011;112083;109367
20-12-2011;111820;109267
21-12-2011;113524;109898
22-12-2011;115727;111079
23-12-2011;116153;111524
24-12-2011;115001;110064
25-12-2011;114292;109245
26-12-2011;117209;112088
27-12-2011;117120;112101
28-12-2011;116838;111725
29-12-2011;117731;112744
30-12-2011;116477;110510
