Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2017;91556;81348
02-05-2017;91425;81298
03-05-2017;92138;81941
04-05-2017;90778;80814
05-05-2017;87969;77931
06-05-2017;90206;80247
07-05-2017;90083;80098
08-05-2017;88567;78517
09-05-2017;86685;76743
10-05-2017;88773;78822
11-05-2017;86303;76645
12-05-2017;78836;76945
13-05-2017;76390;74554
14-05-2017;76030;74230
15-05-2017;77299;75269
16-05-2017;76636;74665
17-05-2017;76812;74673
18-05-2017;76418;74464
19-05-2017;74317;72308
20-05-2017;72131;70032
21-05-2017;72142;70040
22-05-2017;75970;73805
23-05-2017;78368;76197
24-05-2017;80504;78414
25-05-2017;79480;77555
26-05-2017;76622;74731
27-05-2017;71813;69784
28-05-2017;72622;70545
29-05-2017;75622;73512
30-05-2017;76844;74688
