Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2015;208237;195019
02-05-2015;209508;197762
03-05-2015;213107;196374
04-05-2015;222405;205802
05-05-2015;235852;211465
06-05-2015;243052;215380
07-05-2015;245900;217393
08-05-2015;238042;211202
09-05-2015;210428;198392
10-05-2015;209850;199912
11-05-2015;217348;205871
12-05-2015;223102;210954
13-05-2015;226066;211317
14-05-2015;230586;208169
15-05-2015;228272;206693
16-05-2015;218679;201507
17-05-2015;211901;197002
18-05-2015;224173;206157
19-05-2015;222799;206254
20-05-2015;222352;203181
21-05-2015;218286;199885
22-05-2015;218024;201902
23-05-2015;211782;196373
24-05-2015;208992;191771
25-05-2015;218593;202906
26-05-2015;227001;207122
27-05-2015;223206;206663
28-05-2015;225823;207961
29-05-2015;223035;203711
30-05-2015;205643;198326
