Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2011;2384770;2342954
02-07-2011;2286725;2244955
03-07-2011;2278141;2220250
04-07-2011;2422329;2376509
05-07-2011;2416392;2368865
06-07-2011;2425794;2379564
07-07-2011;2442774;2390121
08-07-2011;2453000;2398387
09-07-2011;2345748;2288067
10-07-2011;2293062;2245661
11-07-2011;2415788;2379386
12-07-2011;2418594;2387422
13-07-2011;2424660;2385699
14-07-2011;2413583;2385875
15-07-2011;2420203;2390386
16-07-2011;2329788;2292561
17-07-2011;2290184;2252696
18-07-2011;2434449;2393554
19-07-2011;2453866;2415438
20-07-2011;2455217;2424247
21-07-2011;2456040;2422906
22-07-2011;2451387;2416531
23-07-2011;2334081;2295102
24-07-2011;2282335;2245125
25-07-2011;2441085;2402649
26-07-2011;2470384;2433708
27-07-2011;2499244;2463957
28-07-2011;2502383;2467788
29-07-2011;2478959;2443309
30-07-2011;2381473;2341963
