Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2016;280647;260062
01-04-2016;285189;260240
02-04-2016;288032;251035
03-04-2016;286218;246790
04-04-2016;291690;257168
05-04-2016;289835;255921
06-04-2016;290861;255160
07-04-2016;289236;253525
08-04-2016;290567;253928
09-04-2016;279192;242988
10-04-2016;269371;239927
11-04-2016;279675;251387
12-04-2016;277652;250226
13-04-2016;280141;248144
14-04-2016;281300;254320
15-04-2016;265681;252713
16-04-2016;261855;242003
17-04-2016;254884;235905
18-04-2016;264630;249406
19-04-2016;267624;251462
20-04-2016;273922;253078
21-04-2016;284151;253960
22-04-2016;289344;255640
23-04-2016;277483;246400
24-04-2016;271122;239546
25-04-2016;273300;250371
26-04-2016;270355;248665
27-04-2016;269740;247866
28-04-2016;269035;244608
29-04-2016;274205;244015
