Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2013;454628;473655
02-08-2013;456733;474015
03-08-2013;441470;462478
04-08-2013;434910;460536
05-08-2013;448403;472802
06-08-2013;449351;470178
07-08-2013;450102;471839
08-08-2013;456021;474425
09-08-2013;462071;476941
10-08-2013;445761;467594
11-08-2013;448572;464936
12-08-2013;455848;476763
13-08-2013;455767;477746
14-08-2013;459492;478756
15-08-2013;463360;479555
16-08-2013;458540;478755
17-08-2013;460539;470065
18-08-2013;459201;467984
19-08-2013;469716;482417
20-08-2013;479121;482617
21-08-2013;465083;480719
22-08-2013;467369;483172
23-08-2013;471560;483300
24-08-2013;457478;473333
25-08-2013;452527;467843
26-08-2013;462843;480994
27-08-2013;465439;482486
28-08-2013;461783;481672
29-08-2013;461756;482773
30-08-2013;466571;483082
