Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2015;597672;603930
02-03-2015;590352;615143
03-03-2015;594252;614366
04-03-2015;603699;614144
05-03-2015;599885;612437
06-03-2015;592473;618983
07-03-2015;601465;616808
08-03-2015;585908;604902
09-03-2015;589171;608598
10-03-2015;594731;613140
11-03-2015;602103;605132
12-03-2015;590642;601156
13-03-2015;581297;599303
14-03-2015;568135;589074
15-03-2015;567653;586969
16-03-2015;583187;595845
17-03-2015;590744;595894
18-03-2015;584684;594110
19-03-2015;573330;593777
20-03-2015;574636;597682
21-03-2015;561693;590402
22-03-2015;561278;581426
23-03-2015;581887;583788
24-03-2015;579680;577366
25-03-2015;582236;577837
26-03-2015;575567;583331
27-03-2015;571116;580348
28-03-2015;564166;576229
29-03-2015;561026;575368
30-03-2015;577031;582033
