Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2012;98398;93644
01-11-2012;98913;94152
02-11-2012;99827;95173
03-11-2012;98236;92490
04-11-2012;101420;91803
05-11-2012;106183;92469
06-11-2012;107909;94044
07-11-2012;107477;94176
08-11-2012;107479;94236
09-11-2012;107749;94382
10-11-2012;98887;90386
11-11-2012;98960;90445
12-11-2012;107419;94117
13-11-2012;107637;94407
14-11-2012;106628;93389
15-11-2012;108539;95281
16-11-2012;109534;96348
17-11-2012;104819;95891
18-11-2012;106162;97031
19-11-2012;116346;102406
20-11-2012;116154;102202
21-11-2012;116045;102085
22-11-2012;116908;102950
23-11-2012;117314;103362
24-11-2012;111334;102473
25-11-2012;110649;101581
26-11-2012;119342;105498
27-11-2012;119969;106536
28-11-2012;120569;106502
29-11-2012;119040;105157
