Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2014;604693;621158
02-03-2014;600543;619238
03-03-2014;615753;631578
04-03-2014;615999;631191
05-03-2014;612286;630209
06-03-2014;612222;627267
07-03-2014;604032;618021
08-03-2014;588652;598425
09-03-2014;590926;600896
10-03-2014;592864;606012
11-03-2014;602970;615605
12-03-2014;594034;607546
13-03-2014;588721;597679
14-03-2014;580607;592752
15-03-2014;567918;582919
16-03-2014;567880;577360
17-03-2014;573860;586594
18-03-2014;570635;578213
19-03-2014;565809;577465
20-03-2014;567467;575899
21-03-2014;564010;571989
22-03-2014;556202;560245
23-03-2014;554634;558808
24-03-2014;561186;567452
25-03-2014;559564;568073
26-03-2014;561677;570424
27-03-2014;555491;566499
28-03-2014;550396;565606
29-03-2014;546410;556879
30-03-2014;539840;552336
