Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2018;575038;583331
01-11-2018;584479;592239
02-11-2018;587514;600515
03-11-2018;587022;595100
04-11-2018;589317;591695
05-11-2018;598162;599126
06-11-2018;600684;604952
07-11-2018;600209;604696
08-11-2018;599401;603561
09-11-2018;607267;608927
10-11-2018;616118;615000
11-11-2018;625561;620267
12-11-2018;630302;637975
13-11-2018;621853;636062
14-11-2018;622413;636215
15-11-2018;622685;634826
16-11-2018;615585;630498
17-11-2018;619920;631888
18-11-2018;620587;631724
19-11-2018;634466;646850
20-11-2018;636090;640538
21-11-2018;625314;633503
22-11-2018;616621;625447
23-11-2018;619481;629096
24-11-2018;608136;619354
25-11-2018;608729;613259
26-11-2018;617871;634552
27-11-2018;626998;641416
28-11-2018;620083;641036
29-11-2018;627175;637944
