Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2018;300778;300903
02-08-2018;293384;285549
03-08-2018;294733;278787
04-08-2018;269576;266456
05-08-2018;262507;269552
06-08-2018;285169;289097
07-08-2018;291380;297620
08-08-2018;288857;294143
09-08-2018;275325;266874
10-08-2018;264006;255791
11-08-2018;250567;243516
12-08-2018;251864;239695
13-08-2018;265605;257584
14-08-2018;275340;268586
15-08-2018;279788;276116
16-08-2018;291761;282114
17-08-2018;291206;285188
18-08-2018;270937;272545
19-08-2018;257105;253411
20-08-2018;270298;258344
21-08-2018;270291;259309
22-08-2018;270638;267333
23-08-2018;264382;263007
24-08-2018;265815;261190
25-08-2018;272036;258499
26-08-2018;258159;254834
27-08-2018;273982;267259
28-08-2018;276823;268304
29-08-2018;285057;274419
30-08-2018;288906;278389
