Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2012;613162;628403
02-05-2012;654260;649666
03-05-2012;666514;665022
04-05-2012;665415;667053
05-05-2012;667961;662939
06-05-2012;635426;653044
07-05-2012;634622;642221
08-05-2012;623068;633682
09-05-2012;614867;622556
10-05-2012;642961;643849
11-05-2012;637730;640736
12-05-2012;638097;643121
13-05-2012;619279;617783
14-05-2012;632880;632517
15-05-2012;636718;639740
16-05-2012;634726;639033
17-05-2012;640935;642432
18-05-2012;635053;640539
19-05-2012;616254;618102
20-05-2012;604776;611220
21-05-2012;624329;631703
22-05-2012;627151;630577
23-05-2012;629831;631518
24-05-2012;643135;642098
25-05-2012;637875;641237
26-05-2012;623244;625043
27-05-2012;615630;617895
28-05-2012;630178;635771
29-05-2012;624771;636064
30-05-2012;626981;631075
