Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2018;2787091;2736505
02-10-2018;2795091;2754630
03-10-2018;2817873;2776637
04-10-2018;2834608;2781291
05-10-2018;2849161;2800462
06-10-2018;2809071;2741110
07-10-2018;2766996;2697523
08-10-2018;2861772;2811154
09-10-2018;2860894;2813788
10-10-2018;2865153;2815845
11-10-2018;2859390;2813095
12-10-2018;2879474;2833473
13-10-2018;2833538;2761226
14-10-2018;2785997;2724831
15-10-2018;2871092;2824388
16-10-2018;2887297;2826136
17-10-2018;2884651;2832837
18-10-2018;2896430;2837718
19-10-2018;2894332;2839775
20-10-2018;2857543;2789849
21-10-2018;2830199;2772119
22-10-2018;2937359;2892859
23-10-2018;2969211;2917820
24-10-2018;2966856;2920852
25-10-2018;2979738;2925403
26-10-2018;2979754;2929541
27-10-2018;2932907;2868348
28-10-2018;2906741;2836989
29-10-2018;3021137;2962906
30-10-2018;3052763;2994931
