Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2020;249209;265890
01-09-2020;248937;267741
02-09-2020;251999;264935
03-09-2020;254182;263871
04-09-2020;252126;264090
05-09-2020;249319;252383
06-09-2020;226218;243215
07-09-2020;254713;263146
08-09-2020;249334;265330
09-09-2020;250881;267638
10-09-2020;258379;267609
11-09-2020;256167;268980
12-09-2020;255879;256727
13-09-2020;254101;248708
14-09-2020;270631;271150
15-09-2020;279101;274620
16-09-2020;273133;280104
17-09-2020;274361;278960
18-09-2020;270950;277726
19-09-2020;265062;268383
20-09-2020;249141;259520
21-09-2020;276487;284526
22-09-2020;278207;283648
23-09-2020;275863;279803
24-09-2020;278439;279601
25-09-2020;271152;279609
26-09-2020;262576;265998
27-09-2020;246246;255974
28-09-2020;274585;275686
29-09-2020;282416;278157
