Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2013;198287;206307
01-09-2013;195104;196887
02-09-2013;209861;200574
03-09-2013;215702;203634
04-09-2013;211486;203060
05-09-2013;218615;202465
06-09-2013;218848;202192
07-09-2013;198444;197216
08-09-2013;197112;194599
09-09-2013;211326;205283
10-09-2013;208531;204746
11-09-2013;211231;202805
12-09-2013;208518;205140
13-09-2013;206736;204034
14-09-2013;195206;197449
15-09-2013;199180;194295
16-09-2013;206979;202978
17-09-2013;209565;203558
18-09-2013;208195;204631
19-09-2013;212681;206294
20-09-2013;213890;205673
21-09-2013;211658;199890
22-09-2013;200242;197042
23-09-2013;214995;206112
24-09-2013;225019;210431
25-09-2013;223844;216006
26-09-2013;223496;213757
27-09-2013;218667;215701
28-09-2013;213119;213817
29-09-2013;209837;215001
