Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2012;295669;288187
02-01-2012;292802;292175
03-01-2012;300855;299210
04-01-2012;299603;308348
05-01-2012;295014;308851
06-01-2012;291186;306728
07-01-2012;295868;297464
08-01-2012;284748;301721
09-01-2012;293827;315364
10-01-2012;325014;340359
11-01-2012;326991;346693
12-01-2012;347704;349231
13-01-2012;350165;345157
14-01-2012;333274;324776
15-01-2012;310250;310874
16-01-2012;330768;340367
17-01-2012;338015;341684
18-01-2012;333533;346278
19-01-2012;336777;347284
20-01-2012;332577;350950
21-01-2012;323913;332282
22-01-2012;317298;323040
23-01-2012;348895;354223
24-01-2012;348585;359062
25-01-2012;353569;360551
26-01-2012;361728;363304
27-01-2012;355352;362535
28-01-2012;342165;343701
29-01-2012;337482;332377
30-01-2012;356274;362604
