Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2014;462672;475944
01-09-2014;465299;483742
02-09-2014;466393;486908
03-09-2014;477133;492323
04-09-2014;479556;499972
05-09-2014;483297;500908
06-09-2014;478781;493227
07-09-2014;476411;490547
08-09-2014;491564;507012
09-09-2014;488881;508638
10-09-2014;494700;514251
11-09-2014;500266;519207
12-09-2014;506675;525599
13-09-2014;499627;518622
14-09-2014;496198;509293
15-09-2014;511166;528618
16-09-2014;510378;527531
17-09-2014;507370;526269
18-09-2014;503379;524244
19-09-2014;499594;528433
20-09-2014;503759;528036
21-09-2014;506049;523930
22-09-2014;521358;536825
23-09-2014;512376;534145
24-09-2014;507869;533320
25-09-2014;516144;533779
26-09-2014;519158;542673
27-09-2014;511663;538380
28-09-2014;523612;536033
29-09-2014;529401;547664
