Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2013;638563;626499
02-08-2013;625379;630157
03-08-2013;603904;609107
04-08-2013;605173;605211
05-08-2013;631677;620937
06-08-2013;634862;622600
07-08-2013;629584;626269
08-08-2013;624297;626196
09-08-2013;624879;628589
10-08-2013;607662;612585
11-08-2013;594224;605240
12-08-2013;650061;632165
13-08-2013;649987;628934
14-08-2013;644522;628458
15-08-2013;641915;630947
16-08-2013;647610;635793
17-08-2013;611427;613494
18-08-2013;617024;610982
19-08-2013;640027;631727
20-08-2013;631542;628348
21-08-2013;639242;630645
22-08-2013;647363;632289
23-08-2013;653403;630129
24-08-2013;631436;616933
25-08-2013;615708;611554
26-08-2013;622111;629451
27-08-2013;632759;637509
28-08-2013;637939;639084
29-08-2013;641113;639243
30-08-2013;646105;638101
