Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2014;78301;67123
01-06-2014;77791;66463
02-06-2014;79766;68340
03-06-2014;79417;68350
04-06-2014;79072;68326
05-06-2014;80823;70038
06-06-2014;80026;68981
07-06-2014;78430;67183
08-06-2014;77416;66212
09-06-2014;79848;68543
10-06-2014;78403;68205
11-06-2014;70530;67854
12-06-2014;69845;67225
13-06-2014;68980;66588
14-06-2014;68158;66158
15-06-2014;69274;67305
16-06-2014;70980;68988
17-06-2014;70421;68382
18-06-2014;69825;67854
19-06-2014;69828;67772
20-06-2014;68198;65769
21-06-2014;66438;63805
22-06-2014;69352;66686
23-06-2014;71994;69077
24-06-2014;72076;69057
25-06-2014;71836;68700
26-06-2014;78826;69354
27-06-2014;80086;68540
28-06-2014;78413;66876
29-06-2014;78679;66903
