Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2019;721235;720608
01-11-2019;729921;721830
02-11-2019;715582;686141
03-11-2019;691844;679938
04-11-2019;684697;667740
05-11-2019;718357;694388
06-11-2019;724061;689578
07-11-2019;702708;694685
08-11-2019;715875;702020
09-11-2019;703965;682265
10-11-2019;691331;667261
11-11-2019;705128;699369
12-11-2019;702679;705474
13-11-2019;698788;706992
14-11-2019;692669;712269
15-11-2019;708058;718091
16-11-2019;716780;697515
17-11-2019;697464;676552
18-11-2019;712198;714569
19-11-2019;713706;721708
20-11-2019;710726;725902
21-11-2019;725923;746228
22-11-2019;726901;761478
23-11-2019;724246;740937
24-11-2019;721548;727398
25-11-2019;759347;768890
26-11-2019;762908;778356
27-11-2019;757966;770055
28-11-2019;752467;766397
29-11-2019;736595;759127
