Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2019;270965;267394
02-07-2019;267328;269836
03-07-2019;264189;274185
04-07-2019;262740;273242
05-07-2019;260750;270123
06-07-2019;246335;256342
07-07-2019;238296;248886
08-07-2019;262997;270814
09-07-2019;244175;273119
10-07-2019;243974;271902
11-07-2019;248853;271514
12-07-2019;265819;273482
13-07-2019;255746;257575
14-07-2019;260341;250339
15-07-2019;276398;269843
16-07-2019;273486;272710
17-07-2019;275264;277588
18-07-2019;282622;280375
19-07-2019;291121;279782
20-07-2019;265212;264103
21-07-2019;253501;257221
22-07-2019;266057;274092
23-07-2019;270116;276024
24-07-2019;277411;278056
25-07-2019;276071;279851
26-07-2019;276389;277810
27-07-2019;246451;263671
28-07-2019;243402;254891
29-07-2019;255213;269275
30-07-2019;257150;269552
