Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2013;260997;261195
02-07-2013;259330;265430
03-07-2013;257106;267181
04-07-2013;264193;266980
05-07-2013;274019;269872
06-07-2013;267251;252157
07-07-2013;258313;243495
08-07-2013;284769;269824
09-07-2013;269024;269095
10-07-2013;259336;266534
11-07-2013;257983;263918
12-07-2013;272525;262677
13-07-2013;260173;246665
14-07-2013;257608;237639
15-07-2013;272909;258894
16-07-2013;275668;264470
17-07-2013;268607;263677
18-07-2013;266345;261946
19-07-2013;269475;261221
20-07-2013;260049;246191
21-07-2013;246328;238580
22-07-2013;262857;256949
23-07-2013;257544;258766
24-07-2013;257425;258987
25-07-2013;267552;258505
26-07-2013;264408;257473
27-07-2013;261209;244646
28-07-2013;253297;237250
29-07-2013;269985;260526
30-07-2013;257298;262231
