Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2016;2948674;2896748
02-01-2016;3051672;2994764
03-01-2016;3128115;3059622
04-01-2016;3200328;3120080
05-01-2016;3240796;3151849
06-01-2016;3227591;3144219
07-01-2016;3160869;3074472
08-01-2016;3203672;3114562
09-01-2016;3196455;3113738
10-01-2016;3183974;3105225
11-01-2016;3331811;3268913
12-01-2016;3351514;3290409
13-01-2016;3317214;3258412
14-01-2016;3290396;3230598
15-01-2016;3316024;3254010
16-01-2016;3276417;3197505
17-01-2016;3226527;3156327
18-01-2016;3345498;3285379
19-01-2016;3336867;3272617
20-01-2016;3350206;3278226
21-01-2016;3369968;3296367
22-01-2016;3387242;3310330
23-01-2016;3312387;3229925
24-01-2016;3279132;3202462
25-01-2016;3406667;3344714
26-01-2016;3400032;3347019
27-01-2016;3372875;3318431
28-01-2016;3334280;3280562
29-01-2016;3304022;3253423
30-01-2016;3190789;3121413
