Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2013;812252;810156
30-01-2013;811014;802723
31-01-2013;794465;793477
01-02-2013;783501;788652
02-02-2013;767485;770721
03-02-2013;760550;764554
04-02-2013;791302;786535
05-02-2013;799985;792573
06-02-2013;790086;780781
07-02-2013;785901;778461
08-02-2013;797526;783634
09-02-2013;782428;761963
10-02-2013;761118;752285
11-02-2013;784959;775778
12-02-2013;784449;778731
13-02-2013;769600;771946
14-02-2013;772473;770034
15-02-2013;774375;777376
16-02-2013;765862;763265
17-02-2013;734563;751790
18-02-2013;777304;776718
19-02-2013;777286;779530
20-02-2013;785265;779345
21-02-2013;792697;785712
22-02-2013;796240;785598
23-02-2013;757915;756525
24-02-2013;757488;755881
25-02-2013;800273;787215
26-02-2013;794646;778609
27-02-2013;793416;777798
