Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2015;733495;727099
01-04-2015;734671;724198
02-04-2015;725644;716299
03-04-2015;720739;716186
04-04-2015;685463;700943
05-04-2015;678560;696108
06-04-2015;708575;721397
07-04-2015;704723;720189
08-04-2015;708737;714926
09-04-2015;712124;722990
10-04-2015;706790;719459
11-04-2015;687897;702926
12-04-2015;647894;692103
13-04-2015;686855;711400
14-04-2015;705851;709090
15-04-2015;707790;701614
16-04-2015;719377;700470
17-04-2015;728647;706981
18-04-2015;710492;693106
19-04-2015;681484;683608
20-04-2015;722732;705734
21-04-2015;709205;699566
22-04-2015;709951;695959
23-04-2015;711789;698213
24-04-2015;712240;700106
25-04-2015;678784;687572
26-04-2015;662747;678583
27-04-2015;697029;700390
28-04-2015;696957;689758
29-04-2015;681045;680126
