Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2013;2421444;2409591
02-07-2013;2418663;2398207
03-07-2013;2434287;2408886
04-07-2013;2441879;2414588
05-07-2013;2441211;2420262
06-07-2013;2350637;2327008
07-07-2013;2316166;2289000
08-07-2013;2451693;2421791
09-07-2013;2447504;2415976
10-07-2013;2439491;2408583
11-07-2013;2441303;2406660
12-07-2013;2441303;2404147
13-07-2013;2347444;2315082
14-07-2013;2302556;2276538
15-07-2013;2422261;2405201
16-07-2013;2427108;2405009
17-07-2013;2424381;2398663
18-07-2013;2425373;2399762
19-07-2013;2405326;2394346
20-07-2013;2324458;2304147
21-07-2013;2288499;2270669
22-07-2013;2399193;2384962
23-07-2013;2407512;2385844
24-07-2013;2409891;2387237
25-07-2013;2412223;2390938
26-07-2013;2415974;2387190
27-07-2013;2325386;2297643
28-07-2013;2279279;2257640
29-07-2013;2396246;2382945
30-07-2013;2404682;2388853
