Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2019;100259;97535
02-05-2019;97624;95744
03-05-2019;96565;94349
04-05-2019;94161;91911
05-05-2019;97550;95182
06-05-2019;101970;99544
07-05-2019;101177;98616
08-05-2019;100233;97662
09-05-2019;96040;93609
10-05-2019;95267;92704
11-05-2019;104008;90225
12-05-2019;104834;90852
13-05-2019;108437;94276
14-05-2019;108463;94416
15-05-2019;108432;94225
16-05-2019;108138;94145
17-05-2019;107553;93189
18-05-2019;105150;91297
19-05-2019;104629;90566
20-05-2019;109701;95717
21-05-2019;107665;93576
22-05-2019;107780;93825
23-05-2019;103550;89715
24-05-2019;102701;88571
25-05-2019;99599;86149
26-05-2019;98356;84834
27-05-2019;104200;90184
28-05-2019;107774;93633
29-05-2019;105822;91711
30-05-2019;103810;89581
