Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2018;684379;668227
01-06-2018;679793;676720
02-06-2018;676289;667024
03-06-2018;658415;658955
04-06-2018;681491;671294
05-06-2018;652186;652008
06-06-2018;644290;641135
07-06-2018;643790;643615
08-06-2018;656397;650365
09-06-2018;654166;655008
10-06-2018;651086;640210
11-06-2018;647198;638934
12-06-2018;646613;636543
13-06-2018;661365;657391
14-06-2018;665357;653698
15-06-2018;660209;652612
16-06-2018;664452;646062
17-06-2018;664537;641805
18-06-2018;666901;653160
19-06-2018;654320;646030
20-06-2018;636236;644139
21-06-2018;645983;646010
22-06-2018;650488;651070
23-06-2018;633632;632045
24-06-2018;637774;623491
25-06-2018;654713;642728
26-06-2018;647381;640956
27-06-2018;642781;636496
28-06-2018;649028;640413
29-06-2018;662915;640645
