Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2012;296872;263010
01-06-2012;287283;260250
02-06-2012;277693;240843
03-06-2012;270020;232005
04-06-2012;287085;259988
05-06-2012;277456;261542
06-06-2012;284683;264586
07-06-2012;280201;267141
08-06-2012;280831;269255
09-06-2012;272309;261572
10-06-2012;254060;237196
11-06-2012;255015;233196
12-06-2012;253406;235452
13-06-2012;277349;265690
14-06-2012;286393;272032
15-06-2012;273877;268918
16-06-2012;261135;250376
17-06-2012;261598;237616
18-06-2012;280069;261340
19-06-2012;291295;264893
20-06-2012;295507;267842
21-06-2012;296541;266942
22-06-2012;295483;263754
23-06-2012;286818;242638
24-06-2012;278470;231859
25-06-2012;286432;260622
26-06-2012;279589;263597
27-06-2012;279975;268154
28-06-2012;275060;266272
29-06-2012;278165;263838
