Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2019;128639;121879
02-03-2019;127113;120544
03-03-2019;125238;118442
04-03-2019;127162;120344
05-03-2019;125686;118944
06-03-2019;126529;119981
07-03-2019;125942;119237
08-03-2019;124480;117619
09-03-2019;124415;117738
10-03-2019;123929;117142
11-03-2019;125299;118598
12-03-2019;127101;120554
13-03-2019;127969;121511
14-03-2019;124887;118471
15-03-2019;125508;119001
16-03-2019;122968;116595
17-03-2019;122094;115692
18-03-2019;123108;116476
19-03-2019;118984;112482
20-03-2019;117254;110548
21-03-2019;120792;114125
22-03-2019;123773;117009
23-03-2019;125283;118590
24-03-2019;125579;118717
25-03-2019;125760;118870
26-03-2019;125783;119673
27-03-2019;122906;117561
28-03-2019;122889;117321
29-03-2019;121903;115613
30-03-2019;121058;114527
