Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2011;575779;538457
01-09-2011;559487;530906
02-09-2011;567213;530770
03-09-2011;541746;494667
04-09-2011;522701;488106
05-09-2011;560126;532790
06-09-2011;564850;533586
07-09-2011;566663;536682
08-09-2011;566012;546206
09-09-2011;568298;552961
10-09-2011;541431;522174
11-09-2011;528823;514660
12-09-2011;587156;557296
13-09-2011;590445;562794
14-09-2011;590243;557432
15-09-2011;585859;553025
16-09-2011;579256;554975
17-09-2011;546041;527895
18-09-2011;526507;513632
19-09-2011;583216;560246
20-09-2011;600911;569330
21-09-2011;606203;568540
22-09-2011;608254;571776
23-09-2011;605065;571274
24-09-2011;586257;536142
25-09-2011;591770;532634
26-09-2011;620471;585392
27-09-2011;615384;585096
28-09-2011;622838;594514
29-09-2011;627788;601620
