Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2020;261019;226925
01-06-2020;279146;246169
02-06-2020;277466;251545
03-06-2020;278718;252518
04-06-2020;277552;253598
05-06-2020;274623;248582
06-06-2020;273909;234922
07-06-2020;274596;226682
08-06-2020;282395;246638
09-06-2020;277228;247431
10-06-2020;280515;251247
11-06-2020;280262;252489
12-06-2020;273439;236208
13-06-2020;267813;230048
14-06-2020;266229;227404
15-06-2020;269297;246535
16-06-2020;272199;250765
17-06-2020;263620;254321
18-06-2020;257115;255128
19-06-2020;252681;251439
20-06-2020;249052;240235
21-06-2020;241997;231293
22-06-2020;265496;248558
23-06-2020;273235;249736
24-06-2020;275176;241502
25-06-2020;254760;246819
26-06-2020;256823;249100
27-06-2020;256287;240020
28-06-2020;272104;235262
29-06-2020;280193;253096
