Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2017;3027771;3000579
01-11-2017;3030841;3010740
02-11-2017;3042335;3020847
03-11-2017;3032266;3010611
04-11-2017;2925932;2894667
05-11-2017;2901721;2867623
06-11-2017;2944955;2907989
07-11-2017;3034407;3007322
08-11-2017;3041736;3014035
09-11-2017;3059968;3031910
10-11-2017;3089053;3056850
11-11-2017;3018776;2977288
12-11-2017;2978845;2939880
13-11-2017;3104124;3070139
14-11-2017;3112769;3082930
15-11-2017;3121013;3099882
16-11-2017;3136461;3113700
17-11-2017;3141992;3110161
18-11-2017;3080268;3025448
19-11-2017;3031100;2977690
20-11-2017;3127468;3097441
21-11-2017;3124927;3099836
22-11-2017;3136591;3110387
23-11-2017;3174260;3144413
24-11-2017;3195360;3165469
25-11-2017;3143154;3091047
26-11-2017;3118225;3064941
27-11-2017;3255351;3221451
28-11-2017;3279752;3244319
29-11-2017;3299291;3267757
