Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2011;74436;71149
01-06-2011;74741;71501
02-06-2011;73837;70655
03-06-2011;72308;68717
04-06-2011;68944;65625
05-06-2011;67649;64197
06-06-2011;69378;65761
07-06-2011;71050;67015
08-06-2011;72303;68534
09-06-2011;74400;70683
10-06-2011;69571;65760
11-06-2011;67877;64158
12-06-2011;68028;64460
13-06-2011;67906;64467
14-06-2011;69612;65661
15-06-2011;68177;64487
16-06-2011;67944;64105
17-06-2011;66647;62907
18-06-2011;64137;60471
19-06-2011;64495;60999
20-06-2011;69053;65253
21-06-2011;69305;65602
22-06-2011;68879;65070
23-06-2011;70054;66174
24-06-2011;69530;65590
25-06-2011;66138;62260
26-06-2011;66945;63067
27-06-2011;69466;65792
28-06-2011;70435;66724
29-06-2011;69763;66059
