Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2015;201601;214279
02-07-2015;212272;216639
03-07-2015;211050;214161
04-07-2015;208763;208310
05-07-2015;205547;210512
06-07-2015;212014;224204
07-07-2015;222150;226300
08-07-2015;219329;234067
09-07-2015;234130;243149
10-07-2015;238177;242435
11-07-2015;222258;222021
12-07-2015;205808;200482
13-07-2015;218221;209932
14-07-2015;227759;215640
15-07-2015;219644;214446
16-07-2015;223517;216402
17-07-2015;222214;212675
18-07-2015;212781;204480
19-07-2015;214277;197871
20-07-2015;224267;213401
21-07-2015;219520;219441
22-07-2015;232276;220062
23-07-2015;235985;222704
24-07-2015;237923;233127
25-07-2015;235317;233548
26-07-2015;234687;236371
27-07-2015;253427;250173
28-07-2015;247931;244073
29-07-2015;250022;245560
30-07-2015;260419;252192
