Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2012;3167579;3115959
02-03-2012;3160583;3105977
03-03-2012;3080222;3004354
04-03-2012;3016204;2946490
05-03-2012;3155317;3098787
06-03-2012;3174259;3108402
07-03-2012;3162108;3094905
08-03-2012;3004168;2928103
09-03-2012;3032849;2955933
10-03-2012;3050173;2970155
11-03-2012;3139138;3078646
12-03-2012;3178165;3111308
13-03-2012;3148354;3082618
14-03-2012;3121231;3057298
15-03-2012;3113988;3058464
16-03-2012;3119015;3060255
17-03-2012;3014772;2943444
18-03-2012;2953541;2879233
19-03-2012;3046647;2982679
20-03-2012;3045514;2986385
21-03-2012;3040978;2980386
22-03-2012;3015385;2966834
23-03-2012;3000767;2961243
24-03-2012;2909320;2857373
25-03-2012;2847508;2814753
26-03-2012;2976824;2945781
27-03-2012;2983960;2954234
28-03-2012;2976078;2947201
29-03-2012;2975312;2946548
30-03-2012;2952589;2922359
