Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2011;629212;657141
30-01-2011;622658;647646
31-01-2011;634527;658316
01-02-2011;622769;651684
02-02-2011;624131;650394
03-02-2011;626678;652904
04-02-2011;618839;643783
05-02-2011;615111;637029
06-02-2011;609898;630655
07-02-2011;620402;646992
08-02-2011;626818;655177
09-02-2011;625069;654581
10-02-2011;623618;651979
11-02-2011;618022;650224
12-02-2011;610570;635563
13-02-2011;604064;630446
14-02-2011;622891;647603
15-02-2011;626051;652035
16-02-2011;624231;647993
17-02-2011;618857;640268
18-02-2011;615136;634870
19-02-2011;607359;626881
20-02-2011;608455;626686
21-02-2011;626898;648814
22-02-2011;636859;656755
23-02-2011;626933;646950
24-02-2011;638426;661014
25-02-2011;640888;658565
26-02-2011;626288;648729
27-02-2011;613959;639153
