Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2017;80787;69349
02-07-2017;81800;70332
03-07-2017;84184;72666
04-07-2017;85131;73663
05-07-2017;86633;75137
06-07-2017;86081;74715
07-07-2017;84841;73460
08-07-2017;81395;70076
09-07-2017;81097;71159
10-07-2017;83033;73154
11-07-2017;85662;74357
12-07-2017;84908;73595
13-07-2017;84516;73352
14-07-2017;82359;72592
15-07-2017;80888;69777
16-07-2017;79432;68218
17-07-2017;81432;72097
18-07-2017;85595;74287
19-07-2017;86023;74756
20-07-2017;83126;72724
21-07-2017;81244;69946
22-07-2017;80338;69072
23-07-2017;79898;68853
24-07-2017;82651;71401
25-07-2017;83177;71858
26-07-2017;83639;72316
27-07-2017;83166;71904
28-07-2017;81795;70623
29-07-2017;80985;69654
30-07-2017;80934;69505
