Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2017;633763;649151
02-05-2017;651765;664650
03-05-2017;645753;666247
04-05-2017;645072;668949
05-05-2017;658844;679123
06-05-2017;665624;677401
07-05-2017;655735;672898
08-05-2017;667662;669040
09-05-2017;653695;659197
10-05-2017;686160;680087
11-05-2017;682014;678345
12-05-2017;679291;679611
13-05-2017;658810;674105
14-05-2017;649790;671968
15-05-2017;679780;688862
16-05-2017;689208;689444
17-05-2017;675339;681329
18-05-2017;665567;673101
19-05-2017;654363;667920
20-05-2017;634191;653193
21-05-2017;626907;651758
22-05-2017;664623;677793
23-05-2017;673469;685794
24-05-2017;675298;683556
25-05-2017;660322;673329
26-05-2017;666279;671207
27-05-2017;643311;648764
28-05-2017;640509;652519
29-05-2017;665447;677708
30-05-2017;666073;683954
