Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2015;302921;295389
02-01-2015;300047;298307
03-01-2015;290770;296154
04-01-2015;295289;295026
05-01-2015;297639;297241
06-01-2015;305278;305458
07-01-2015;323317;310340
08-01-2015;331361;323283
09-01-2015;325313;320372
10-01-2015;318546;316258
11-01-2015;304876;309275
12-01-2015;301173;323419
13-01-2015;298308;323562
14-01-2015;282606;321530
15-01-2015;293930;319030
16-01-2015;307127;321282
17-01-2015;307348;312139
18-01-2015;304695;307761
19-01-2015;326161;325521
20-01-2015;333959;329265
21-01-2015;351015;338870
22-01-2015;354884;345817
23-01-2015;367781;353257
24-01-2015;358532;337910
25-01-2015;353193;328869
26-01-2015;373309;356211
27-01-2015;366643;357322
28-01-2015;357092;356681
29-01-2015;358586;352526
30-01-2015;353038;347416
