Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2017;694524;702077
01-11-2017;690813;708095
02-11-2017;691853;710728
03-11-2017;682212;712733
04-11-2017;650226;667073
05-11-2017;631472;657495
06-11-2017;637228;661950
07-11-2017;670807;698557
08-11-2017;687724;697629
09-11-2017;683202;708209
10-11-2017;687694;715483
11-11-2017;649710;679258
12-11-2017;636961;663267
13-11-2017;685950;705029
14-11-2017;689256;717809
15-11-2017;694012;713741
16-11-2017;697906;713154
17-11-2017;690553;711015
18-11-2017;671853;681984
19-11-2017;668580;672627
20-11-2017;706820;712116
21-11-2017;704406;718498
22-11-2017;717596;726305
23-11-2017;732640;736730
24-11-2017;733779;741293
25-11-2017;699986;709249
26-11-2017;685533;701319
27-11-2017;733547;748534
28-11-2017;754055;756770
29-11-2017;757189;761274
