Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2020;2541811;2517957
02-05-2020;2503777;2480231
03-05-2020;2470938;2448236
04-05-2020;2493501;2461388
05-05-2020;2484510;2444733
06-05-2020;2477672;2457278
07-05-2020;2463260;2442798
08-05-2020;2464015;2437366
09-05-2020;2388483;2360134
10-05-2020;2378087;2354055
11-05-2020;2400282;2377457
12-05-2020;2449960;2439251
13-05-2020;2479496;2466613
14-05-2020;2488843;2478299
15-05-2020;2514431;2492306
16-05-2020;2468774;2440426
17-05-2020;2421202;2396575
18-05-2020;2518647;2495301
19-05-2020;2524093;2504945
20-05-2020;2524270;2504224
21-05-2020;2538434;2525797
22-05-2020;2552733;2527056
23-05-2020;2490691;2461396
24-05-2020;2436798;2416595
25-05-2020;2500485;2476488
26-05-2020;2483567;2457571
27-05-2020;2472994;2444600
28-05-2020;2453338;2432384
29-05-2020;2455364;2439458
30-05-2020;2374476;2352591
