Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2011;68792;66568
01-09-2011;66170;64280
02-09-2011;68804;66619
03-09-2011;66706;64335
04-09-2011;67499;65104
05-09-2011;70932;68176
06-09-2011;71249;68123
07-09-2011;72034;69010
08-09-2011;68903;65953
09-09-2011;70284;67065
10-09-2011;69471;66022
11-09-2011;69015;65670
12-09-2011;70639;67357
13-09-2011;70367;67269
14-09-2011;72091;68937
15-09-2011;72562;68784
16-09-2011;73356;68725
17-09-2011;72882;67971
18-09-2011;74354;69056
19-09-2011;75257;71210
20-09-2011;75030;71275
21-09-2011;74599;70964
22-09-2011;75808;72229
23-09-2011;75425;71838
24-09-2011;72912;69395
25-09-2011;72695;69130
26-09-2011;74254;70391
27-09-2011;76052;72004
28-09-2011;76856;72823
29-09-2011;79410;75793
