Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2020;642881;636776
02-10-2020;651841;640676
03-10-2020;634570;634907
04-10-2020;627233;636457
05-10-2020;653960;658106
06-10-2020;659626;662797
07-10-2020;665422;664092
08-10-2020;667706;663916
09-10-2020;678495;664460
10-10-2020;669362;652280
11-10-2020;642905;642483
12-10-2020;660890;653312
13-10-2020;656959;651908
14-10-2020;653479;653241
15-10-2020;652294;656121
16-10-2020;657395;659622
17-10-2020;665020;660658
18-10-2020;655297;657759
19-10-2020;667952;676908
20-10-2020;661821;670836
21-10-2020;671289;676256
22-10-2020;679329;684101
23-10-2020;672801;694238
24-10-2020;668925;687427
25-10-2020;652975;672939
26-10-2020;663195;689969
27-10-2020;662547;694664
28-10-2020;682898;698040
29-10-2020;681888;690704
30-10-2020;671854;688357
