Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2014;243798;251402
01-11-2014;235680;243965
02-11-2014;234972;246810
03-11-2014;243407;255474
04-11-2014;241189;252991
05-11-2014;247953;262738
06-11-2014;248081;257641
07-11-2014;252522;258624
08-11-2014;249394;251201
09-11-2014;242855;245847
10-11-2014;250293;253839
11-11-2014;253168;253040
12-11-2014;249515;253007
13-11-2014;249936;253495
14-11-2014;250460;253904
15-11-2014;246168;246767
16-11-2014;243858;246069
17-11-2014;260617;264571
18-11-2014;263967;269014
19-11-2014;264048;266057
20-11-2014;264910;266643
21-11-2014;273421;270229
22-11-2014;267957;268371
23-11-2014;272001;267797
24-11-2014;282777;283355
25-11-2014;286914;289691
26-11-2014;292839;289887
27-11-2014;283564;291014
28-11-2014;285539;287123
29-11-2014;273786;277355
