Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2019;784283;768684
02-03-2019;770571;753526
03-03-2019;756812;747834
04-03-2019;766188;763464
05-03-2019;773047;760278
06-03-2019;775200;767672
07-03-2019;766377;757265
08-03-2019;744549;741474
09-03-2019;757305;743042
10-03-2019;751120;738272
11-03-2019;763722;751287
12-03-2019;751872;745214
13-03-2019;747186;742086
14-03-2019;745997;742376
15-03-2019;757105;747839
16-03-2019;771184;740480
17-03-2019;758071;734385
18-03-2019;768857;745031
19-03-2019;763401;742356
20-03-2019;759895;741083
21-03-2019;754669;741050
22-03-2019;754319;739525
23-03-2019;745406;728883
24-03-2019;738717;722147
25-03-2019;744661;740806
26-03-2019;740568;737515
27-03-2019;741157;732946
28-03-2019;733357;727150
29-03-2019;728031;730681
30-03-2019;730246;720319
