Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2016;526714;553252
01-06-2016;537837;551562
02-06-2016;533069;550812
03-06-2016;530483;549840
04-06-2016;498045;521428
05-06-2016;493998;513967
06-06-2016;549106;567681
07-06-2016;571019;583314
08-06-2016;573545;575446
09-06-2016;581879;571111
10-06-2016;567457;562883
11-06-2016;542425;541449
12-06-2016;515972;522800
13-06-2016;533572;526169
14-06-2016;558762;555860
15-06-2016;571415;556989
16-06-2016;562197;560458
17-06-2016;566389;562135
18-06-2016;538662;534098
19-06-2016;534666;516447
20-06-2016;574842;566964
21-06-2016;591132;577568
22-06-2016;590641;577932
23-06-2016;579015;572904
24-06-2016;577860;572922
25-06-2016;544022;540267
26-06-2016;517945;537405
27-06-2016;562793;585902
28-06-2016;571417;571724
29-06-2016;583046;571679
