Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2017;2772048;2716479
02-10-2017;2910736;2871201
03-10-2017;2935531;2886763
04-10-2017;2934723;2880403
05-10-2017;2913822;2875226
06-10-2017;2902164;2861288
07-10-2017;2833783;2757740
08-10-2017;2785816;2713677
09-10-2017;2872144;2829044
10-10-2017;2867186;2832445
11-10-2017;2881123;2850267
12-10-2017;2892689;2863859
13-10-2017;2894319;2867522
14-10-2017;2844612;2785792
15-10-2017;2822048;2765296
16-10-2017;2910682;2886657
17-10-2017;2898416;2878411
18-10-2017;2905871;2882043
19-10-2017;2906980;2885497
20-10-2017;2920593;2900745
21-10-2017;2891622;2844049
22-10-2017;2871301;2826834
23-10-2017;2991351;2964429
24-10-2017;3024470;2991048
25-10-2017;3029667;3005756
26-10-2017;3052640;3027536
27-10-2017;3055739;3031165
28-10-2017;2981126;2939713
29-10-2017;2925169;2889067
30-10-2017;3023276;2996276
