Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2013;2808785;2795524
02-10-2013;2835044;2820781
03-10-2013;2850452;2833147
04-10-2013;2866659;2848196
05-10-2013;2753110;2735810
06-10-2013;2700574;2683506
07-10-2013;2839473;2827845
08-10-2013;2835424;2815520
09-10-2013;2814635;2793953
10-10-2013;2806455;2788776
11-10-2013;2808653;2788316
12-10-2013;2737298;2702376
13-10-2013;2681557;2655669
14-10-2013;2833626;2808687
15-10-2013;2836434;2815413
16-10-2013;2852168;2827561
17-10-2013;2863113;2835362
18-10-2013;2882202;2847686
19-10-2013;2795967;2760403
20-10-2013;2758738;2718427
21-10-2013;2909568;2871448
22-10-2013;2931559;2898442
23-10-2013;2948588;2913034
24-10-2013;2955370;2924581
25-10-2013;2938918;2908773
26-10-2013;2841499;2794741
27-10-2013;2789873;2745438
28-10-2013;2900537;2867291
29-10-2013;2886369;2845277
30-10-2013;2866896;2826977
