Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2014;2996924;2963334
02-03-2014;2949680;2919337
03-03-2014;3089892;3055371
04-03-2014;3089645;3051607
05-03-2014;3084968;3047055
06-03-2014;3078722;3042578
07-03-2014;3036496;3002985
08-03-2014;2865529;2838135
09-03-2014;2849677;2818971
10-03-2014;2894251;2857215
11-03-2014;2990730;2956725
12-03-2014;2983526;2951506
13-03-2014;2963725;2929408
14-03-2014;2954129;2919730
15-03-2014;2860782;2821144
16-03-2014;2826691;2788845
17-03-2014;2955297;2919888
18-03-2014;2960586;2924671
19-03-2014;2979924;2946151
20-03-2014;2983764;2942907
21-03-2014;2969578;2924152
22-03-2014;2823202;2795285
23-03-2014;2760421;2727614
24-03-2014;2855952;2814244
25-03-2014;2841231;2797118
26-03-2014;2842839;2808079
27-03-2014;2846281;2807729
28-03-2014;2846976;2815375
29-03-2014;2794570;2764741
30-03-2014;2741316;2722659
