Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2016;90528;77567
02-05-2016;94822;81649
03-05-2016;96768;83395
04-05-2016;98653;85380
05-05-2016;93919;80653
06-05-2016;91691;81022
07-05-2016;91650;80403
08-05-2016;89838;76546
09-05-2016;86477;75615
10-05-2016;85216;76319
11-05-2016;90916;77548
12-05-2016;94807;81458
13-05-2016;91227;77846
14-05-2016;89220;75773
15-05-2016;93465;80096
16-05-2016;93152;79837
17-05-2016;91663;78291
18-05-2016;89333;75769
19-05-2016;87877;74455
20-05-2016;87560;74198
21-05-2016;84834;71369
22-05-2016;83514;70312
23-05-2016;79889;70344
24-05-2016;79739;75937
25-05-2016;89554;76045
26-05-2016;89610;76089
27-05-2016;87715;74412
28-05-2016;84309;70916
29-05-2016;84590;71241
30-05-2016;86961;73427
