Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2015;261158;255732
02-07-2015;262134;255801
03-07-2015;249699;249251
04-07-2015;241156;233799
05-07-2015;234328;231115
06-07-2015;251618;254078
07-07-2015;248749;253555
08-07-2015;248428;255496
09-07-2015;256917;257511
10-07-2015;250081;261285
11-07-2015;234122;239799
12-07-2015;232861;230899
13-07-2015;255762;256773
14-07-2015;251041;256974
15-07-2015;246906;256915
16-07-2015;253753;256394
17-07-2015;243151;248866
18-07-2015;230105;233069
19-07-2015;224482;227663
20-07-2015;242158;251781
21-07-2015;245669;253830
22-07-2015;246055;252178
23-07-2015;240934;250954
24-07-2015;237920;248722
25-07-2015;232406;234887
26-07-2015;230503;228420
27-07-2015;262889;250236
28-07-2015;256953;251070
29-07-2015;254342;252789
30-07-2015;267867;254642
