Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2016;744023;748813
02-03-2016;742960;750694
03-03-2016;742316;752325
04-03-2016;728787;747144
05-03-2016;714156;738983
06-03-2016;708753;734270
07-03-2016;719082;732587
08-03-2016;716630;720212
09-03-2016;758834;745902
10-03-2016;744415;742648
11-03-2016;720312;738570
12-03-2016;699661;725510
13-03-2016;698845;720582
14-03-2016;729908;746580
15-03-2016;741114;748214
16-03-2016;736512;743105
17-03-2016;728137;740312
18-03-2016;730401;740370
19-03-2016;714026;730362
20-03-2016;699315;716259
21-03-2016;724867;742058
22-03-2016;733708;740982
23-03-2016;731202;736323
24-03-2016;720538;734404
25-03-2016;710458;726775
26-03-2016;701875;713973
27-03-2016;687968;709563
28-03-2016;710608;725718
29-03-2016;712940;720728
30-03-2016;708691;717436
