Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2015;725857;735678
01-11-2015;727840;735773
02-11-2015;761024;759453
03-11-2015;751276;748187
04-11-2015;723490;726687
05-11-2015;743617;748134
06-11-2015;757700;756583
07-11-2015;734724;741909
08-11-2015;729080;739340
09-11-2015;761358;767582
10-11-2015;760158;774599
11-11-2015;760934;769118
12-11-2015;752141;766688
13-11-2015;756672;769200
14-11-2015;742984;760638
15-11-2015;748729;759663
16-11-2015;803452;791292
17-11-2015;799248;792623
18-11-2015;800391;796548
19-11-2015;801634;802486
20-11-2015;788768;812100
21-11-2015;774494;796373
22-11-2015;757082;784304
23-11-2015;779650;791273
24-11-2015;776875;777328
25-11-2015;770841;775893
26-11-2015;775768;772605
27-11-2015;769659;779966
28-11-2015;738645;762151
29-11-2015;720285;746390
