Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2016;480182;517442
02-05-2016;500081;526357
03-05-2016;517970;533953
04-05-2016;533639;558661
05-05-2016;534872;568319
06-05-2016;515113;558673
07-05-2016;481388;522479
08-05-2016;465808;507856
09-05-2016;453551;499954
10-05-2016;514022;546144
11-05-2016;527041;553947
12-05-2016;530207;557829
13-05-2016;525013;561383
14-05-2016;489097;534216
15-05-2016;470620;528979
16-05-2016;522987;577778
17-05-2016;538217;576725
18-05-2016;564387;578187
19-05-2016;565436;581363
20-05-2016;573010;585480
21-05-2016;515837;553353
22-05-2016;500831;540570
23-05-2016;528193;573461
24-05-2016;529597;571369
25-05-2016;524595;567753
26-05-2016;523776;561619
27-05-2016;509870;559505
28-05-2016;491233;524625
29-05-2016;504748;516323
30-05-2016;529975;558640
