Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2019;537946;557873
01-09-2019;527852;550127
02-09-2019;546594;585581
03-09-2019;557636;592202
04-09-2019;561817;593468
05-09-2019;566673;598327
06-09-2019;571472;594750
07-09-2019;567235;567019
08-09-2019;558513;557949
09-09-2019;587623;593292
10-09-2019;576672;594816
11-09-2019;585984;596281
12-09-2019;585400;597860
13-09-2019;584233;596950
14-09-2019;565724;570013
15-09-2019;550346;567207
16-09-2019;584692;605381
17-09-2019;605394;612140
18-09-2019;609313;620856
19-09-2019;625460;632693
20-09-2019;643934;642989
21-09-2019;622875;624060
22-09-2019;617001;629583
23-09-2019;672147;681789
24-09-2019;697002;694442
25-09-2019;715382;694611
26-09-2019;704535;686019
27-09-2019;686023;681951
28-09-2019;676492;646892
29-09-2019;655426;637351
