Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2012;2770073;2739071
02-01-2012;2828833;2798085
03-01-2012;2934572;2885934
04-01-2012;2981585;2943602
05-01-2012;3004813;2953390
06-01-2012;2996662;2937958
07-01-2012;2926779;2863032
08-01-2012;2955092;2891050
09-01-2012;3037760;2971366
10-01-2012;3181056;3121038
11-01-2012;3210605;3155084
12-01-2012;3218117;3166612
13-01-2012;3215151;3166071
14-01-2012;3099920;3036815
15-01-2012;3060347;2996921
16-01-2012;3225957;3174340
17-01-2012;3261883;3208516
18-01-2012;3289794;3234680
19-01-2012;3309731;3257823
20-01-2012;3317731;3271667
21-01-2012;3248650;3164434
22-01-2012;3195795;3120776
23-01-2012;3354937;3300919
24-01-2012;3380643;3322657
25-01-2012;3417321;3352191
26-01-2012;3437586;3371251
27-01-2012;3439952;3378780
28-01-2012;3344251;3264438
29-01-2012;3297595;3221325
30-01-2012;3455898;3397916
