Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2012;241903;220596
01-09-2012;248060;211487
02-09-2012;243176;212064
03-09-2012;253405;226936
04-09-2012;252537;224917
05-09-2012;249131;223871
06-09-2012;255240;225375
07-09-2012;258171;228932
08-09-2012;243412;219883
09-09-2012;237162;217222
10-09-2012;251333;230434
11-09-2012;248430;230840
12-09-2012;252722;229981
13-09-2012;252092;230891
14-09-2012;253099;230756
15-09-2012;242742;222562
16-09-2012;241464;215562
17-09-2012;246158;230018
18-09-2012;245875;228319
19-09-2012;244448;226369
20-09-2012;248817;231501
21-09-2012;252070;229995
22-09-2012;252069;224235
23-09-2012;237212;225065
24-09-2012;249456;237638
25-09-2012;251974;242175
26-09-2012;257376;243004
27-09-2012;262297;243655
28-09-2012;264996;242648
29-09-2012;258706;231172
