Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2020;510633;510001
01-09-2020;506280;508365
02-09-2020;509944;513406
03-09-2020;506093;511112
04-09-2020;516122;513546
05-09-2020;516886;513829
06-09-2020;515929;512266
07-09-2020;518931;521796
08-09-2020;525663;525057
09-09-2020;522593;522904
10-09-2020;518760;524397
11-09-2020;518573;525273
12-09-2020;528007;523245
13-09-2020;533418;525934
14-09-2020;532543;534874
15-09-2020;535542;533274
16-09-2020;541063;533769
17-09-2020;528973;530610
18-09-2020;539002;533945
19-09-2020;538374;534905
20-09-2020;537383;528391
21-09-2020;537265;534403
22-09-2020;536640;536363
23-09-2020;544895;547570
24-09-2020;545905;550021
25-09-2020;549487;548660
26-09-2020;547696;545459
27-09-2020;549655;547726
28-09-2020;550707;554615
29-09-2020;561062;561707
