Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2019;287344;290648
01-04-2019;291283;306862
02-04-2019;289402;309750
03-04-2019;292205;312529
04-04-2019;293905;311167
05-04-2019;296028;312978
06-04-2019;283952;296036
07-04-2019;276829;289700
08-04-2019;296248;308166
09-04-2019;292244;302610
10-04-2019;293166;299661
11-04-2019;291227;295102
12-04-2019;295218;293614
13-04-2019;285123;282563
14-04-2019;295143;277446
15-04-2019;306655;297152
16-04-2019;301423;298760
17-04-2019;299615;301443
18-04-2019;298028;301982
19-04-2019;298159;298792
20-04-2019;292441;280444
21-04-2019;289712;270545
22-04-2019;309651;289900
23-04-2019;310865;291206
24-04-2019;305007;289593
25-04-2019;294894;283614
26-04-2019;291832;282115
27-04-2019;289254;269431
28-04-2019;264949;255696
29-04-2019;282009;279084
