Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2013;789556;781615
02-03-2013;762767;762878
03-03-2013;742034;753685
04-03-2013;783230;782017
05-03-2013;783036;790141
06-03-2013;791500;785664
07-03-2013;791110;788560
08-03-2013;747155;748987
09-03-2013;750650;750625
10-03-2013;754666;753916
11-03-2013;789730;778048
12-03-2013;785638;778749
13-03-2013;780598;767225
14-03-2013;771932;770285
15-03-2013;778598;768981
16-03-2013;757319;746961
17-03-2013;722158;724308
18-03-2013;747727;744708
19-03-2013;762632;759539
20-03-2013;752611;764434
21-03-2013;765022;764200
22-03-2013;772219;759646
23-03-2013;748475;736141
24-03-2013;733741;731896
25-03-2013;763797;757634
26-03-2013;784917;763186
27-03-2013;781576;756115
28-03-2013;779567;750051
29-03-2013;765297;747900
30-03-2013;728360;725339
