Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2012;188969;190282
02-07-2012;199704;201541
03-07-2012;200478;203515
04-07-2012;203569;204257
05-07-2012;204188;206298
06-07-2012;199173;207967
07-07-2012;192520;198014
08-07-2012;173001;196828
09-07-2012;204833;211730
10-07-2012;209764;213158
11-07-2012;215236;214215
12-07-2012;214284;218660
13-07-2012;216913;224253
14-07-2012;206273;218686
15-07-2012;207760;216329
16-07-2012;224399;235579
17-07-2012;221950;231883
18-07-2012;209099;219655
19-07-2012;214076;217174
20-07-2012;211734;219244
21-07-2012;203308;217605
22-07-2012;198857;219514
23-07-2012;207559;239085
24-07-2012;213014;245717
25-07-2012;219838;242580
26-07-2012;223392;238627
27-07-2012;223453;237709
28-07-2012;209885;230714
29-07-2012;203887;223023
30-07-2012;216883;224927
